Block,Value,Token Name,Additional Value,Highlight Target,Public Tag,Age,Transaction Type
20067604,19978.15517278897,USDe,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Odos: Router V2,2024-06-11 9:10:47,OUT
20067454,5013.348129832975,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xF0d4c12A...d26C58b8D,2024-06-11 8:40:23,OUT
20067305,101092.469478,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xb2F72662...5b6adcaBB,2024-06-11 8:10:23,OUT
20067255,20007.224362,USDC,Multicall,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x7378c258...bEda7c257,2024-06-11 8:00:23,OUT
20067213,4196.901350499749,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x5E793DB7...1eEF8b66a,2024-06-11 7:51:59,OUT
20067144,11993.265248130707,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x7fba6280...E359c9bd3,2024-06-11 7:38:11,OUT
20067070,67164.7739575653,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 7:23:23,OUT
20067034,157159.22779830135,USDe,Fill Order Args,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-11 7:16:11,OUT
20067029,1003.3356490303468,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xa4bE479d...0d6911995,2024-06-11 7:15:11,OUT
20066958,10768.364600057695,USDe,Swap Compact,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28104d4F...d56F33f95,2024-06-11 7:00:59,OUT
20066947,15085.185002,USDC,Remove_liquidity_one_coin,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,"USDC(USDC)",2024-06-11 6:58:47,OUT
20066913,35.62234344127129,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,"USDe(USDe)",2024-06-11 6:51:59,OUT
20066630,499.79019411824146,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x6eac6f7c...45a64B1F3,2024-06-11 5:55:11,OUT
20066626,77701.0307799837,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x28D664B3...C9462560c,2024-06-11 5:54:23,OUT
20066605,10499.552054012982,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x1229966C...A6046Dc46,2024-06-11 5:50:11,OUT
20066593,17993.49873297674,USDe,Swap Exact Token For Yt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 5:47:35,OUT
20066572,499.82217861321885,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x8c5Ab143...56C6047BC,2024-06-11 5:43:23,OUT
20066548,347378.28639059886,USDe,I Bribe2Much Z7650399733,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x645...bfa,2024-06-11 5:38:35,OUT
20066548,347465.728572,USDC,I Bribe2Much Z7650399733,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x645...bfa,2024-06-11 5:38:35,IN
20066540,90387.10480152199,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xA3cD3194...Ffe8D02CD,2024-06-11 5:36:59,OUT
20066526,98517.15974380668,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Uniswap V3: USDe-USDT 2,2024-06-11 5:34:11,OUT
20066526,98523.530752,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 5:34:11,IN
20066526,472306.9190165369,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 5:34:11,OUT
20066526,472256.964608,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 5:34:11,IN
20066526,629801.739019,USDC,Multicall,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xed083438...8911d6dDa,2024-06-11 5:34:11,OUT
20066526,472340.107993,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 5:34:11,OUT
